id,position,customer,status,product_name,photo_url,is_deleted,previous_position,navodka_url
850,44A č.,Witte,null,Duckbill EPDM Valve,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/850_00850_Duckbill_EPDM_Valve.pdf"", ""title"": ""Návodka""}]"
862,39C z.,Novares,null,Warndreieck L/R,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/862_00862_Warndreieck_L_R_W49747.pdf"", ""title"": ""Návodka""}]"
864,43D m.,Witte,null,Buchse,null,false,,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/864_00864_Buchse.pdf"", ""title"": ""Návodka""}]"
967,51A m.,Škoda,null,Klammer PGD,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/967_00967_Klammer_PGD.pdf"", ""title"": ""Návodka""}]"
968,43B m.,Witte,null,Anlenkhebel RK GOB,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/968_00968_Anlenkhebel_RK_GOB.pdf"", ""title"": ""Návodka""}]"
969,49D z.,Škoda,null,Klappe,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/969_00969_Klappe_540_.pdf"", ""title"": ""Návodka""}]"
983,36B b.,Witte,null,Exzenter RWK,null,false,null,null
992,36B b.,Witte,null,Zachytný hák GOB,null,false,null,null
972,Mezisklad,Škoda,null,Steckdeckel,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/972_00972_Steckdeckel_541_.pdf"", ""title"": ""Návodka""}]"
973,Mezisklad,Škoda,null,Steckdeckel,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/973_00973_Steckdeckel_542_.pdf"", ""title"": ""Návodka""}]"
979,43E h.,Witte,null,Einstellhuelse,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/979_00979_Einstellhuelse.pdf"", ""title"": ""Návodka""}]"
981,36A c.,Witte,null,Deckel,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/981_00981_Deckel.pdf"", ""title"": ""Návodka""}]"
970,Mezisklad,Škoda,null,Steckdeckel,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/970_00970_Steckdeckel_538_.pdf"", ""title"": ""Návodka""}]"
971,Mezisklad,Škoda,null,Steckdeckel,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/971_00971_Steckdeckel_539_.pdf"", ""title"": ""Návodka""}]"
977,36A c.,Witte,null,Schluesselgehaeuse GOB,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/977_00977_Schluesselgehaeuse_GOB_Brasil_.pdf"", ""title"": ""Návodka""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/977_00977_Schluesselgehaeuse_GOB.pdf"", ""title"": ""Navodka_alt""}]"
978,36A c.,Witte,null,Gleitschuh,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/978_00978_Gleitschuh.pdf"", ""title"": ""Návodka""}]"
982,47E č.,Witte,null,Dichtung,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/982_00982_Dichtung.pdf"", ""title"": ""Návodka""}]"
984,43E h.,Witte,null,Abdeckkappe,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/984_00984_Abdeckkappe.pdf"", ""title"": ""Návodka""}]"
985,43E h.,Witte,null,Schluesselgehaeuse GOB (Superbundle),null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/985_00985_Schluesselgehaeuse_GOB_Superbundle_.pdf"", ""title"": ""Návodka""}]"
986,36B b.,Witte,null,Fanghaken GOB (Macan),null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/986_00986_Zachytny_hak_GOB.pdf"", ""title"": ""Návodka""}]"
987,36A c.,Witte,null,Anschlag,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/987_00987_Anschlag.pdf"", ""title"": ""Návodka""}]"
988,47E č.,Witte,null,Liner,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/988_00988_Liner.pdf"", ""title"": ""Návodka""}]"
989,36B b.,Witte,null,Montagehilfe rechts,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/989_00989_Montagehilfe.pdf"", ""title"": ""Návodka""}]"
990,47E č.,Witte,null,Umlenkhebel,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/990_00990_Umlenkhebel_L_R.pdf"", ""title"": ""Návodka""}]"
991,36A c.,Witte,null,Aussengriff,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/991_00991_Aussengriff.pdf"", ""title"": ""Návodka""}]"
993,36A m.,Witte,null,Pop-up lever,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/993_00993_Pop_Up_Lever_GOB.pdf"", ""title"": ""Návodka""}]"
994,36B m.,Witte,null,Button KD,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/994_00994_Button_KD.pdf"", ""title"": ""Návodka""}]"
995,36B m.,Witte,null,Gehause Li,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/995_00995_Gehause_L_R.pdf"", ""title"": ""Návodka""}]"
996,36A č.,Witte,null,Plug,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/996_00996_Plug.pdf"", ""title"": ""Návodka""}]"
997,36B c.,Witte,null,Washer Front L+R,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/997_00997_Washer_Front_L_R.pdf"", ""title"": ""Návodka""}]"
998,36B c.,Witte,null,Washer Rear L+R,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/998_00998_Washer_Rear_L_R.pdf"", ""title"": ""Návodka""}]"
999,36C č.,Witte,null,Washer Rear L+R,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/999_00999_Washer_Rear_L_R.pdf"", ""title"": ""Návodka""}]"
